# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Tue Aug  5 13:03:20 2025
#
# User preference: *
#
# CONSTRAINT:  where (disc_year < 2025
# CONSTRAINT:  and pl_orbsmaxstr > 0.1
# CONSTRAINT:  and pl_rvampstr > 1
# CONSTRAINT:  and st_massstr in (0.6,1.6))
# CONSTRAINT:  order by hostname desc
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN sy_snum:        Number of Stars
# COLUMN sy_pnum:        Number of Planets
# COLUMN discoverymethod: Discovery Method
# COLUMN disc_year:      Discovery Year
# COLUMN disc_facility:  Discovery Facility
# COLUMN pl_controv_flag: Controversial Flag
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au]
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc. [au]
# COLUMN pl_orbsmaxerr2: Orbit Semi-Major Axis Lower Unc. [au]
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major Axis Limit Flag
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc. [Earth Radius]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc. [Earth Radius]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_radj:        Planet Radius [Jupiter Radius]
# COLUMN pl_radjerr1:    Planet Radius Upper Unc. [Jupiter Radius]
# COLUMN pl_radjerr2:    Planet Radius Lower Unc. [Jupiter Radius]
# COLUMN pl_radjlim:     Planet Radius Limit Flag
# COLUMN pl_bmasse:      Planet Mass or Mass*sin(i) [Earth Mass]
# COLUMN pl_bmasseerr1:  Planet Mass or Mass*sin(i) [Earth Mass] Upper Unc.
# COLUMN pl_bmasseerr2:  Planet Mass or Mass*sin(i) [Earth Mass] Lower Unc.
# COLUMN pl_bmasselim:   Planet Mass or Mass*sin(i) [Earth Mass] Limit Flag
# COLUMN pl_bmassj:      Planet Mass or Mass*sin(i) [Jupiter Mass]
# COLUMN pl_bmassjerr1:  Planet Mass or Mass*sin(i) [Jupiter Mass] Upper Unc.
# COLUMN pl_bmassjerr2:  Planet Mass or Mass*sin(i) [Jupiter Mass] Lower Unc.
# COLUMN pl_bmassjlim:   Planet Mass or Mass*sin(i) [Jupiter Mass] Limit Flag
# COLUMN pl_bmassprov:   Planet Mass or Mass*sin(i) Provenance
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbeccenerr1: Eccentricity Upper Unc.
# COLUMN pl_orbeccenerr2: Eccentricity Lower Unc.
# COLUMN pl_orbeccenlim: Eccentricity Limit Flag
# COLUMN pl_insol:       Insolation Flux [Earth Flux]
# COLUMN pl_insolerr1:   Insolation Flux Upper Unc. [Earth Flux]
# COLUMN pl_insolerr2:   Insolation Flux Lower Unc. [Earth Flux]
# COLUMN pl_insollim:    Insolation Flux Limit Flag
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN pl_eqterr1:     Equilibrium Temperature Upper Unc. [K]
# COLUMN pl_eqterr2:     Equilibrium Temperature Lower Unc. [K]
# COLUMN pl_eqtlim:      Equilibrium Temperature Limit Flag
# COLUMN ttv_flag:       Data show Transit Timing Variations
# COLUMN pl_rvamp:       Radial Velocity Amplitude [m/s]
# COLUMN pl_rvamperr1:   Radial Velocity Amplitude Upper Unc. [m/s]
# COLUMN pl_rvamperr2:   Radial Velocity Amplitude Lower Unc. [m/s]
# COLUMN pl_rvamplim:    Radial Velocity Amplitude Limit Flag
# COLUMN st_spectype:    Spectral Type
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_tefferr1:    Stellar Effective Temperature Upper Unc. [K]
# COLUMN st_tefferr2:    Stellar Effective Temperature Lower Unc. [K]
# COLUMN st_tefflim:     Stellar Effective Temperature Limit Flag
# COLUMN st_rad:         Stellar Radius [Solar Radius]
# COLUMN st_raderr1:     Stellar Radius Upper Unc. [Solar Radius]
# COLUMN st_raderr2:     Stellar Radius Lower Unc. [Solar Radius]
# COLUMN st_radlim:      Stellar Radius Limit Flag
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_masserr1:    Stellar Mass Upper Unc. [Solar mass]
# COLUMN st_masserr2:    Stellar Mass Lower Unc. [Solar mass]
# COLUMN st_masslim:     Stellar Mass Limit Flag
# COLUMN st_met:         Stellar Metallicity [dex]
# COLUMN st_meterr1:     Stellar Metallicity Upper Unc. [dex]
# COLUMN st_meterr2:     Stellar Metallicity Lower Unc. [dex]
# COLUMN st_metlim:      Stellar Metallicity Limit Flag
# COLUMN st_metratio:    Stellar Metallicity Ratio
# COLUMN st_logg:        Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN st_loggerr1:    Stellar Surface Gravity Upper Unc. [log10(cm/s**2)]
# COLUMN st_loggerr2:    Stellar Surface Gravity Lower Unc. [log10(cm/s**2)]
# COLUMN st_logglim:     Stellar Surface Gravity Limit Flag
# COLUMN rastr:          RA [sexagesimal]
# COLUMN ra:             RA [deg]
# COLUMN decstr:         Dec [sexagesimal]
# COLUMN dec:            Dec [deg]
# COLUMN sy_dist:        Distance [pc]
# COLUMN sy_disterr1:    Distance [pc] Upper Unc
# COLUMN sy_disterr2:    Distance [pc] Lower Unc
# COLUMN sy_vmag:        V (Johnson) Magnitude
# COLUMN sy_vmagerr1:    V (Johnson) Magnitude Upper Unc
# COLUMN sy_vmagerr2:    V (Johnson) Magnitude Lower Unc
# COLUMN sy_kmag:        Ks (2MASS) Magnitude
# COLUMN sy_kmagerr1:    Ks (2MASS) Magnitude Upper Unc
# COLUMN sy_kmagerr2:    Ks (2MASS) Magnitude Lower Unc
# COLUMN sy_gaiamag:     Gaia Magnitude
# COLUMN sy_gaiamagerr1: Gaia Magnitude Upper Unc
# COLUMN sy_gaiamagerr2: Gaia Magnitude Lower Unc
#
pl_name,hostname,sy_snum,sy_pnum,discoverymethod,disc_year,disc_facility,pl_controv_flag,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,ttv_flag,pl_rvamp,pl_rvamperr1,pl_rvamperr2,pl_rvamplim,st_spectype,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_metratio,st_logg,st_loggerr1,st_loggerr2,st_logglim,rastr,ra,decstr,dec,sy_dist,sy_disterr1,sy_disterr2,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_kmag,sy_kmagerr1,sy_kmagerr2,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2
nu Oct A b,nuOctA,2,1,Radial Velocity,2016,University of Canterbury Mt John Observatory,1,402.40000000000,7.70000000000,-6.00000000000,0,1.2400000000,0.0200000000,-0.0200000000,0,13.30000000,,,0,1.19000000,,,0,696.04421133,34.96112477,-34.96112477,0,2.19000000,0.11000000,-0.11000000,0,Mass,0.195000,0.050000,-0.037000,0,,,,,,,,,0,42.70000,2.60000,-1.60000,0,K1 IV,4910.00,21.00,-30.00,0,5.040000,0.100000,-0.100000,0,1.570000,0.060000,-0.060000,0,0.1800,0.0400,-0.0400,0,[Fe/H],3.230000,0.020000,-0.030000,0,21h41m28.87s,325.3702792,-77d23m27.91s,-77.3910853,21.19990000,1.30061000,-1.30061000,3.7300000,0.0300000,-0.0300000,1.4580000,0.3060000,-0.3060000,3.4416200,0.0044681,-0.0044681
mu Leo b,muLeo,1,1,Radial Velocity,2014,Bohyunsan Optical Astronomical Observatory,0,357.80000000000,1.20000000000,-1.20000000000,0,1.1000000000,0.1000000000,-0.1000000000,0,13.30000000,,,0,1.18000000,,,0,762.80000000,127.10000000,-127.10000000,0,2.40000000,0.40000000,-0.40000000,0,Msini,0.090000,0.060000,-0.060000,0,,,,,,,,,0,52.00000,5.40000,-5.40000,0,K2 III,4538.20,27.50,-27.50,0,11.400000,0.200000,-0.200000,0,1.500000,0.100000,-0.100000,0,0.3600,0.0500,-0.0500,0,[Fe/H],2.400000,0.100000,-0.100000,0,09h52m45.57s,148.1898673,+26d00m24.17s,26.0067142,32.60810000,0.45210000,-0.45210000,3.8664800,0.0230000,-0.0230000,1.3640000,0.2240000,-0.2240000,3.5276900,0.0031081,-0.0031081
kap CrB b,kapCrB,1,1,Radial Velocity,2007,Lick Observatory,0,1253.68000000000,3.07000000000,-6.48000000000,0,2.5000000000,0.0040000000,-0.0090000000,0,13.40000000,,,0,1.20000000,,,0,591.16380000,,,0,1.86000000,,,0,Mass,0.040000,0.013000,-0.032000,0,,,,,,,,,0,23.78000,0.52000,-0.99000,0,K0 III-IV,4840.00,,,0,4.680000,0.840000,-0.710000,0,1.330000,0.240000,-0.250000,0,0.0900,0.0700,-0.1000,0,[Fe/H],3.200000,0.100000,-0.100000,0,15h51m13.92s,237.8080012,+35d39m21.17s,35.6558818,30.06510000,0.09865000,-0.09865000,4.7973400,0.0230000,-0.0230000,2.4230000,0.2420000,-0.2420000,4.5242800,0.0044137,-0.0044137
iot Dra b,iotDra,1,2,Radial Velocity,2002,Lick Observatory,0,510.85440000000,0.01280000000,-0.01280000000,0,1.4530000000,0.0260000000,-0.0260000000,0,12.40000000,,,0,1.10000000,,,0,3756.73177074,133.48793094,-130.30964687,0,11.82000000,0.42000000,-0.41000000,0,Msini,0.701000,0.001600,-0.001700,0,,,,,,,,,0,307.60000,2.30000,-2.30000,0,K2 III,4504.00,62.00,-62.00,0,11.790000,0.240000,-0.240000,0,1.540000,0.090000,-0.090000,0,0.0300,0.0800,-0.0800,0,[Fe/H],2.480000,0.010000,-0.010000,0,15h24m55.76s,231.2323227,+58d57m58.11s,58.9661403,31.32832000,0.50054600,-0.50054600,3.2966800,0.0230000,-0.0230000,0.6710000,0.2000000,-0.2000000,2.9682800,0.0051606,-0.0051606
gam1 Leo b,gam1Leo,2,1,Radial Velocity,2009,Bohyunsan Optical Astronomical Observatory,0,428.50000000000,1.25000000000,-1.25000000000,0,1.1900000000,0.0200000000,-0.0200000000,0,12.50000000,,,0,1.12000000,,,0,2790.43000000,317.81700000,-317.81700000,0,8.78000000,1.00000000,-1.00000000,0,Msini,0.144000,0.046000,-0.046000,0,,,,,,,,,0,208.30000,4.30000,-4.30000,0,K1 IIIb Fe-0.5,4330.00,15.00,-15.00,0,31.880000,1.610000,-1.610000,0,1.230000,0.210000,-0.210000,0,-0.5100,0.0500,-0.0500,0,[Fe/H],1.590000,,,0,10h19m58.37s,154.9932080,+19d50m29.00s,19.8413890,39.88830000,0.82736000,-0.82736000,1.9950900,0.0230000,-0.0230000,-0.8060000,0.1580000,-0.1580000,,,
gam Psc b,gamPsc,1,1,Radial Velocity,2021,Okayama Astrophysical Observatory,0,555.10000000000,6.00000000000,-2.50000000000,0,1.3200000000,0.0500000000,-0.0800000000,0,13.60000000,,,0,1.22000000,,,0,425.89006538,6.35656814,-98.52680617,0,1.34000000,0.02000000,-0.31000000,0,Msini,0.204000,0.114000,-0.141000,0,,,,,,,,,0,34.00000,3.90000,-5.00000,0,G7 III,4742.00,,,0,11.200000,0.220000,-0.240000,0,0.990000,0.170000,-0.130000,0,-0.6200,0.1000,-0.1100,0,[Fe/H],2.330000,0.080000,-0.070000,0,23h17m10.72s,349.2946794,+03d16m56.52s,3.2823664,41.31070000,0.67380000,-0.67380000,3.6925200,0.0230000,-0.0230000,1.3930000,0.2540000,-0.2540000,3.4142500,0.0054626,-0.0054626
gam Cep b,gamCep,2,1,Radial Velocity,2003,Multiple Observatories,0,913.00000000000,3.00000000000,-3.00000000000,0,2.1300000000,0.0500000000,-0.0500000000,0,12.70000000,,,0,1.13000000,,,0,2097.66748620,731.00533610,-889.91953960,0,6.60000000,2.30000000,-2.80000000,0,Mass,0.150000,0.070000,-0.050000,0,,,,,,,,,0,25.60000,1.30000,-1.30000,0,K1 III-IV,4775.00,33.00,-31.00,0,4.740000,0.070000,-0.080000,0,1.270000,0.050000,-0.070000,0,0.1800,0.0600,-0.0600,0,[Fe/H],3.189000,0.007000,-0.008000,0,23h39m20.60s,354.8358233,+77d37m59.16s,77.6331009,14.10240000,0.09892980,-0.09892980,3.2300600,0.0230000,-0.0230000,1.0380000,0.2060000,-0.2060000,2.9262700,0.0056611,-0.0056611
eps Ind A b,epsIndA,3,1,Radial Velocity,2019,La Silla Observatory,0,16510.00000000000,2100.00000000000,-1740.00000000000,0,28.4000000000,10.0000000000,-7.2000000000,0,12.70000000,,,0,1.14000000,,,0,2005.49724817,190.69704420,-177.98390792,0,6.31000000,0.60000000,-0.56000000,0,Mass,0.400000,0.150000,-0.180000,0,,,,,275.00,,,0,0,29.22000,5.45000,-6.07000,0,K5 V,4760.00,15.00,-15.00,0,0.679000,0.004000,-0.004000,0,0.760000,0.040000,-0.040000,0,0.2200,0.1200,-0.1200,0,[Fe/H],5.250000,0.180000,-0.340000,0,22h03m29.14s,330.8714021,-56d47m48.85s,-56.7969023,3.63857000,0.00333000,-0.00333000,4.6900000,0.0300000,-0.0300000,2.2370000,0.2400000,-0.2400000,4.3456200,0.0073740,-0.0073740
eps Eri b,epsEri,1,1,Radial Velocity,2000,Multiple Observatories,0,2671.00000000000,17.00000000000,-23.00000000000,0,3.5300000000,0.0300000000,-0.0400000000,0,14.10000000,,,0,1.25000000,,,0,209.76674862,38.13940884,-28.60455663,0,0.66000000,0.12000000,-0.09000000,0,Mass,0.070000,0.070000,-0.050000,0,,,,,,,,,0,10.34000,0.95000,-0.93000,0,K2 V,5020.38,57.69,-57.69,0,0.759106,0.011816,-0.011816,0,0.820000,0.020000,-0.020000,0,-0.1300,0.0400,-0.0400,0,[Fe/H],4.590100,0.018240,-0.018240,0,03h32m54.82s,53.2284306,-09d27m29.42s,-9.4581715,3.20260000,0.00483000,-0.00483000,3.7154800,0.0230000,-0.0230000,1.7760000,0.2860000,-0.2860000,3.4771900,0.0055451,-0.0055451
bet UMi b,betUMi,1,1,Radial Velocity,2014,Bohyunsan Optical Astronomical Observatory,0,522.30000000000,2.70000000000,-2.70000000000,0,1.4000000000,0.1000000000,-0.1000000000,0,12.70000000,,,0,1.14000000,,,0,1938.70000000,317.80000000,-317.80000000,0,6.10000000,1.00000000,-1.00000000,0,Msini,0.190000,0.020000,-0.020000,0,,,,,,,,,0,126.10000,8.10000,-8.10000,0,K4 III,4126.00,25.00,-25.00,0,38.300000,1.100000,-1.100000,0,1.400000,0.200000,-0.200000,0,-0.2700,0.0700,-0.0700,0,[Fe/H],1.500000,0.100000,-0.100000,0,14h50m42.36s,222.6764950,+74d09m19.97s,74.1555480,38.77472000,0.78180900,-0.78180900,2.0569000,0.0230000,-0.0230000,-1.2870000,0.2040000,-0.2040000,,,
alf Tau b,alfTau,2,1,Radial Velocity,2015,Multiple Observatories,1,628.96000000000,0.90000000000,-0.90000000000,0,1.4600000000,0.2700000000,-0.2700000000,0,12.70000000,,,0,1.13000000,,,0,2056.36010000,168.44990000,-168.44990000,0,6.47000000,0.53000000,-0.53000000,0,Msini,0.100000,0.050000,-0.050000,0,,,,,,,,,0,142.10000,7.20000,-7.20000,0,K5 III,4055.00,70.00,-70.00,0,45.100000,0.100000,-0.100000,0,1.130000,0.110000,-0.110000,0,-0.2700,0.0500,-0.0500,0,[Fe/H],1.200000,0.100000,-0.100000,0,04h35m55.24s,68.9801740,+16d30m33.12s,16.5092010,20.43320000,0.32140000,-0.32140000,0.8720000,0.0230000,-0.0230000,-3.0440000,0.1400000,-0.1400000,,,
alf Ari b,alfAri,1,1,Radial Velocity,2010,Bohyunsan Optical Astronomical Observatory,0,380.80000000000,0.30000000000,-0.30000000000,0,1.2000000000,,,0,13.40000000,,,0,1.20000000,,,0,572.07000000,63.56300000,-63.56300000,0,1.80000000,0.20000000,-0.20000000,0,Msini,0.250000,0.030000,-0.030000,0,,,,,,,,,0,41.10000,0.80000,-0.80000,0,K2III,4553.00,15.00,-15.00,0,13.900000,0.300000,-0.300000,0,1.500000,0.200000,-0.200000,0,-0.0900,0.0300,-0.0300,0,[Fe/H],2.330000,0.060000,-0.060000,0,02h07m10.39s,31.7932860,+23d27m44.72s,23.4624210,20.21019000,0.40436700,-0.40436700,2.0053800,0.0230000,-0.0230000,-0.7830000,0.1760000,-0.1760000,,,
XO-2 S b,XO2S,2,3,Radial Velocity,2014,Roque de los Muchachos Observatory,0,18.15700000000,0.03400000000,-0.03400000000,0,0.1300000000,0.0000000000,0.0000000000,0,10.90000000,,,0,0.97100000,,,0,82.63580000,12.71320000,-12.71320000,0,0.26000000,0.04000000,-0.04000000,0,Msini,0.180000,0.040000,-0.040000,0,,,,,,,,,0,20.60000,0.90000,-0.90000,0,,5399.00,55.00,-55.00,0,1.000000,0.040000,-0.040000,0,0.980000,0.200000,-0.200000,0,0.3900,,,0,[Fe/H],4.430000,0.080000,-0.080000,0,07h48m07.43s,117.0309753,+50d13m00.86s,50.2169068,151.39800000,0.95500000,-0.94400000,11.1960000,0.0120000,-0.0120000,9.2720000,0.0210000,-0.0210000,10.9278000,0.0004210,-0.0004210
XO-2 S c,XO2S,2,3,Radial Velocity,2014,Roque de los Muchachos Observatory,0,120.80000000000,0.34000000000,-0.34000000000,0,0.4756000000,0.0087000000,-0.0087000000,0,13.60000000,,,0,1.21000000,,,0,435.40900000,16.84400000,-16.84400000,0,1.37000000,0.05300000,-0.05300000,0,Msini,0.152800,0.009400,-0.009800,0,,,,,,,,,0,57.68000,0.69000,-0.69000,0,,5399.00,55.00,-55.00,0,1.020000,0.090000,-0.070000,0,0.982000,0.054000,-0.054000,0,0.3900,0.0500,-0.0500,0,[Fe/H],4.430000,0.080000,-0.080000,0,07h48m07.43s,117.0309753,+50d13m00.86s,50.2169068,151.39800000,0.95500000,-0.94400000,11.1960000,0.0120000,-0.0120000,9.2720000,0.0210000,-0.0210000,10.9278000,0.0004210,-0.0004210
WASP-8 c,WASP8,2,2,Radial Velocity,2013,SuperWASP,0,4323.00000000000,740.00000000000,-380.00000000000,0,5.2800000000,0.6300000000,-0.3400000000,0,12.50000000,,,0,1.12000000,,,0,3003.37000000,718.27000000,-330.53000000,0,9.45000000,2.26000000,-1.04000000,0,Msini,0.000000,0.000000,0.000000,0,,,,,,,,,0,115.00000,18.00000,-9.20000,0,G8 V,5600.00,80.00,-80.00,0,1.030000,0.040000,-0.040000,0,1.040000,0.080000,-0.080000,0,0.1700,0.0700,-0.0700,0,[Fe/H],4.500000,0.100000,-0.100000,0,23h59m36.21s,359.9008737,-35d01m52.81s,-35.0313349,89.96060000,0.36480000,-0.36180000,9.7890000,0.0030000,-0.0030000,8.0860000,0.0230000,-0.0230000,9.6124900,0.0004150,-0.0004150
WASP-53 c,WASP53,1,2,Radial Velocity,2017,Multiple Facilities,0,2840.00000000000,170.00000000000,-130.00000000000,-1,3.7300000000,0.1600000000,-0.1400000000,-1,,,,,,,,,5196.52050000,270.15550000,-260.62060000,-1,16.35000000,0.85000000,-0.82000000,-1,Msini,0.836900,0.006900,-0.007000,0,,,,,,,,,0,475.60000,8.20000,-8.00000,-1,,4953.00,60.00,-60.00,0,0.798000,0.023000,-0.023000,0,0.839000,0.054000,-0.054000,0,0.2200,0.1100,-0.1100,0,[Fe/H],4.553000,0.019000,-0.020000,0,02h07m38.20s,31.9091639,-20d39m42.63s,-20.6618430,201.33800000,1.38000000,-1.36200000,12.5910000,0.0690000,-0.0690000,10.3900000,0.0230000,-0.0230000,12.3473000,0.0003290,-0.0003290
WASP-47 c,WASP47,1,4,Radial Velocity,2015,La Silla Observatory,0,589.57000000000,0.02000000000,-0.02000000000,0,1.3930000000,0.0140000000,-0.0140000000,0,,,,,,,,,447.00000000,18.00000000,-22.00000000,-1,1.40641928,0.05663433,-0.06921974,-1,Mass,0.264000,0.007000,-0.012000,0,,,,,247.00,5.00,-5.00,0,0,31.04000,0.40000,-0.40000,0,G9,5565.00,60.00,-60.00,0,1.156000,0.009000,-0.009000,0,1.058000,0.047000,-0.047000,0,0.4300,0.0400,-0.0400,0,[Fe/H],4.343700,0.006300,-0.006300,0,22h04m48.74s,331.2030920,-12d01m08.64s,-12.0190670,264.78000000,4.88800000,-4.71600000,11.9360000,0.0460000,-0.0460000,10.1920000,0.0260000,-0.0260000,11.7889000,0.0002530,-0.0002530
WASP-41 c,WASP41,1,2,Radial Velocity,2015,La Silla Observatory,0,421.00000000000,2.00000000000,-2.00000000000,0,1.0700000000,0.0300000000,-0.0300000000,0,13.10000000,,,0,1.17000000,,,0,1010.69940000,63.56600000,-63.56600000,0,3.18000000,0.20000000,-0.20000000,0,Msini,0.294000,0.024000,-0.024000,0,,,,,241.00,2.00,-2.00,0,0,94.00000,3.00000,-3.00000,0,,5545.00,33.00,-33.00,0,0.870000,0.030000,-0.030000,0,0.930000,0.070000,-0.070000,0,0.0600,0.0200,-0.0200,0,[Fe/H],4.530000,0.020000,-0.020000,0,12h42m28.51s,190.6188034,-30d38m23.34s,-30.6398176,163.37100000,1.06700000,-1.05200000,11.6320000,0.0180000,-0.0180000,9.6770000,0.0190000,-0.0190000,11.2823000,0.0014470,-0.0014470
WASP-148 c,WASP148,1,2,Radial Velocity,2020,Haute-Provence Observatory,0,34.52400000000,0.02900000000,-0.02900000000,0,0.2044000000,0.0021000000,-0.0038000000,0,13.90000000,,,0,1.24000000,,,0,124.58873554,7.31005336,-8.58136699,0,0.39200000,0.02300000,-0.02700000,0,Mass,0.180900,0.018000,-0.007200,0,,,,,590.00,50.00,-50.00,0,0,24.85000,1.50000,-0.97000,0,G,5555.00,90.00,-90.00,0,0.912000,0.014000,-0.014000,0,0.954000,0.030000,-0.052000,0,0.0990,0.0780,-0.0780,0,[Fe/H],4.496000,0.022000,-0.028000,0,16h56m31.32s,254.1305022,+44d18m09.13s,44.3025361,246.35300000,1.57500000,-1.55500000,12.0360000,0.0500000,-0.0500000,10.5060000,0.0170000,-0.0170000,12.0845000,0.0002750,-0.0002750
WASP-132 d,WASP132,1,3,Radial Velocity,2024,Multiple Observatories,0,1816.60000000000,44.40000000000,-44.40000000000,0,2.7100000000,0.1200000000,-0.1200000000,0,12.80000000,,,0,1.15000000,,,0,1639.99458012,165.27077164,-165.27077164,0,5.16000000,0.52000000,-0.52000000,0,Msini,0.120000,0.078000,-0.078000,0,0.0363,0.0034,-0.0030,0,107.00,11.00,-18.00,0,0,101.81000,9.60000,-9.60000,0,K4 V,4686.00,99.00,-99.00,0,0.758000,0.032000,-0.032000,0,0.789000,0.039000,-0.039000,0,0.1500,0.0500,-0.0500,0,[Fe/H],4.560000,0.030000,-0.030000,0,14h30m26.21s,217.6091998,-46d09m34.26s,-46.1595160,122.91000000,0.56800000,-0.56200000,11.9380000,0.0460000,-0.0460000,9.6740000,0.0240000,-0.0240000,11.7538000,0.0003410,-0.0003410
WASP-130 b,WASP130,1,1,Transit,2016,SuperWASP-South,0,11.55098000000,0.00001000000,-0.00001000000,0,0.1012000000,0.0014000000,-0.0014000000,0,9.97601000,0.33627000,-0.33627000,0,0.89000000,0.03000000,-0.03000000,0,390.93090000,12.71320000,-12.71320000,0,1.23000000,0.04000000,-0.04000000,0,Mass,0.000000,,,0,56.3550,,,0,833.00,18.00,-18.00,0,0,108.00000,2.00000,-2.00000,0,G6,5625.00,90.00,-90.00,0,0.960000,0.030000,-0.030000,0,1.040000,0.040000,-0.040000,0,0.2600,0.1000,-0.1000,0,[Fe/H],4.490000,0.020000,-0.020000,0,13h32m25.44s,203.1060194,-42d28m30.98s,-42.4752733,172.25600000,1.39000000,-1.36800000,11.1040000,0.0120000,-0.0120000,9.4610000,0.0260000,-0.0260000,10.9717000,0.0006440,-0.0006440
V1298 Tau b,V1298Tau,3,4,Transit,2019,K2,0,24.13960000000,0.00180000000,-0.00180000000,0,0.1688000000,0.0026000000,-0.0026000000,0,10.27000000,0.58000000,-0.53000000,0,0.91600000,0.05200000,-0.04700000,0,203.41018048,60.38739733,-60.38739733,0,0.64000000,0.19000000,-0.19000000,0,Mass,0.290000,,,1,35.0000,5.0000,-5.0000,0,677.00,22.00,-22.00,0,1,41.00000,12.00000,-12.00000,0,K1,4941.00,31.00,-16.00,0,1.345000,0.056000,-0.051000,0,1.101000,0.049000,-0.051000,0,0.1000,0.1500,-0.1500,0,[Fe/H],4.227000,0.010000,-0.008000,0,04h05m19.60s,61.3316540,+20d09m25.31s,20.1570318,108.19900000,0.70400000,-0.69600000,10.1150000,0.0090000,-0.0090000,8.0940000,0.0210000,-0.0210000,10.0702000,0.0006820,-0.0006820
V1298 Tau d,V1298Tau,3,4,Transit,2019,K2,0,12.40320000000,0.00150000000,-0.00150000000,0,0.1083000000,0.0017000000,-0.0017000000,0,6.41000000,0.45000000,-0.40000000,0,0.57200000,0.04000000,-0.03500000,0,98.52680617,,,1,0.31000000,,,1,Mass,0.210000,,,1,85.0000,11.0000,-11.0000,0,845.00,27.00,-27.00,0,1,25.00000,,,1,K1,4941.00,31.00,-16.00,0,1.345000,0.056000,-0.051000,0,1.101000,0.049000,-0.051000,0,0.1000,0.1500,-0.1500,0,[Fe/H],4.227000,0.010000,-0.008000,0,04h05m19.60s,61.3316540,+20d09m25.31s,20.1570318,108.19900000,0.70400000,-0.69600000,10.1150000,0.0090000,-0.0090000,8.0940000,0.0210000,-0.0210000,10.0702000,0.0006820,-0.0006820
V1298 Tau e,V1298Tau,3,4,Transit,2019,K2,0,53.50000000000,0.40000000000,-0.40000000000,0,0.2409000000,0.0083000000,-0.0083000000,0,9.97599282,,,0,0.89000000,,,0,321.00669107,111.23994245,-82.63538582,0,1.01000000,0.35000000,-0.26000000,0,Mass,0.100000,0.091000,-0.091000,0,10.0000,6.0000,-6.0000,0,492.00,66.00,-104.00,0,0,47.00000,16.00000,-12.00000,0,K1,4941.00,31.00,-16.00,0,1.430000,0.030000,-0.030000,0,1.260000,0.060000,-0.060000,0,0.1000,0.1500,-0.1500,0,[Fe/H],4.227000,0.010000,-0.008000,0,04h05m19.60s,61.3316540,+20d09m25.31s,20.1570318,108.19900000,0.70400000,-0.69600000,10.1150000,0.0090000,-0.0090000,8.0940000,0.0210000,-0.0210000,10.0702000,0.0006820,-0.0006820
