# This file was produced by the NS Exoplanet rchive  http://exoplanetarchive.ipac.caltech.edu
# Thu ug  7 13:52:27 2025
#
# User preference: *
#
# CONSTRINT:  where (disc_year < 2025
# CONSTRINT:  and pl_orbsmaxstr < 0.1
# CONSTRINT:  and pl_rvampstr > 1
# CONSTRINT:  and st_massstr in (0.6,1.6))
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN sy_snum:        Number of Stars
# COLUMN sy_pnum:        Number of Planets
# COLUMN discoverymethod: Discovery Method
# COLUMN disc_year:      Discovery Year
# COLUMN disc_facility:  Discovery Facility
# COLUMN pl_controv_flag: Controversial Flag
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_orbsmax:     Orbit Semi-Major xis [au]
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major xis Upper Unc. [au]
# COLUMN pl_orbsmaxerr2: Orbit Semi-Major xis Lower Unc. [au]
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major xis Limit Flag
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc. [Earth Radius]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc. [Earth Radius]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_radj:        Planet Radius [Jupiter Radius]
# COLUMN pl_radjerr1:    Planet Radius Upper Unc. [Jupiter Radius]
# COLUMN pl_radjerr2:    Planet Radius Lower Unc. [Jupiter Radius]
# COLUMN pl_radjlim:     Planet Radius Limit Flag
# COLUMN pl_bmasse:      Planet Mass or Mass*sin(i) [Earth Mass]
# COLUMN pl_bmasseerr1:  Planet Mass or Mass*sin(i) [Earth Mass] Upper Unc.
# COLUMN pl_bmasseerr2:  Planet Mass or Mass*sin(i) [Earth Mass] Lower Unc.
# COLUMN pl_bmasselim:   Planet Mass or Mass*sin(i) [Earth Mass] Limit Flag
# COLUMN pl_bmassj:      Planet Mass or Mass*sin(i) [Jupiter Mass]
# COLUMN pl_bmassjerr1:  Planet Mass or Mass*sin(i) [Jupiter Mass] Upper Unc.
# COLUMN pl_bmassjerr2:  Planet Mass or Mass*sin(i) [Jupiter Mass] Lower Unc.
# COLUMN pl_bmassjlim:   Planet Mass or Mass*sin(i) [Jupiter Mass] Limit Flag
# COLUMN pl_bmassprov:   Planet Mass or Mass*sin(i) Provenance
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbeccenerr1: Eccentricity Upper Unc.
# COLUMN pl_orbeccenerr2: Eccentricity Lower Unc.
# COLUMN pl_orbeccenlim: Eccentricity Limit Flag
# COLUMN pl_insol:       Insolation Flux [Earth Flux]
# COLUMN pl_insolerr1:   Insolation Flux Upper Unc. [Earth Flux]
# COLUMN pl_insolerr2:   Insolation Flux Lower Unc. [Earth Flux]
# COLUMN pl_insollim:    Insolation Flux Limit Flag
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN pl_eqterr1:     Equilibrium Temperature Upper Unc. [K]
# COLUMN pl_eqterr2:     Equilibrium Temperature Lower Unc. [K]
# COLUMN pl_eqtlim:      Equilibrium Temperature Limit Flag
# COLUMN ttv_flag:       Data show Transit Timing Variations
# COLUMN pl_rvamp:       Radial Velocity mplitude [m/s]
# COLUMN pl_rvamperr1:   Radial Velocity mplitude Upper Unc. [m/s]
# COLUMN pl_rvamperr2:   Radial Velocity mplitude Lower Unc. [m/s]
# COLUMN pl_rvamplim:    Radial Velocity mplitude Limit Flag
# COLUMN st_spectype:    Spectral Type
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_tefferr1:    Stellar Effective Temperature Upper Unc. [K]
# COLUMN st_tefferr2:    Stellar Effective Temperature Lower Unc. [K]
# COLUMN st_tefflim:     Stellar Effective Temperature Limit Flag
# COLUMN st_rad:         Stellar Radius [Solar Radius]
# COLUMN st_raderr1:     Stellar Radius Upper Unc. [Solar Radius]
# COLUMN st_raderr2:     Stellar Radius Lower Unc. [Solar Radius]
# COLUMN st_radlim:      Stellar Radius Limit Flag
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_masserr1:    Stellar Mass Upper Unc. [Solar mass]
# COLUMN st_masserr2:    Stellar Mass Lower Unc. [Solar mass]
# COLUMN st_masslim:     Stellar Mass Limit Flag
# COLUMN st_met:         Stellar Metallicity [dex]
# COLUMN st_meterr1:     Stellar Metallicity Upper Unc. [dex]
# COLUMN st_meterr2:     Stellar Metallicity Lower Unc. [dex]
# COLUMN st_metlim:      Stellar Metallicity Limit Flag
# COLUMN st_metratio:    Stellar Metallicity Ratio
# COLUMN st_logg:        Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN st_loggerr1:    Stellar Surface Gravity Upper Unc. [log10(cm/s**2)]
# COLUMN st_loggerr2:    Stellar Surface Gravity Lower Unc. [log10(cm/s**2)]
# COLUMN st_logglim:     Stellar Surface Gravity Limit Flag
# COLUMN rastr:          R [sexagesimal]
# COLUMN ra:             R [deg]
# COLUMN decstr:         Dec [sexagesimal]
# COLUMN dec:            Dec [deg]
# COLUMN sy_dist:        Distance [pc]
# COLUMN sy_disterr1:    Distance [pc] Upper Unc
# COLUMN sy_disterr2:    Distance [pc] Lower Unc
# COLUMN sy_vmag:        V (Johnson) Magnitude
# COLUMN sy_vmagerr1:    V (Johnson) Magnitude Upper Unc
# COLUMN sy_vmagerr2:    V (Johnson) Magnitude Lower Unc
# COLUMN sy_kmag:        Ks (2MSS) Magnitude
# COLUMN sy_kmagerr1:    Ks (2MSS) Magnitude Upper Unc
# COLUMN sy_kmagerr2:    Ks (2MSS) Magnitude Lower Unc
# COLUMN sy_gaiamag:     Gaia Magnitude
# COLUMN sy_gaiamagerr1: Gaia Magnitude Upper Unc
# COLUMN sy_gaiamagerr2: Gaia Magnitude Lower Unc
#
pl_name,hostname,sy_snum,sy_pnum,discoverymethod,disc_year,disc_facility,pl_controv_flag,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,ttv_flag,pl_rvamp,pl_rvamperr1,pl_rvamperr2,pl_rvamplim,st_spectype,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_metratio,st_logg,st_loggerr1,st_loggerr2,st_logglim,rastr,ra,decstr,dec,sy_dist,sy_disterr1,sy_disterr2,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_kmag,sy_kmagerr1,sy_kmagerr2,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2
GJ9827 b,GJ9827,1,3,Transit,2017,K2,0,1.20897400000,0.00000100000,-0.00000100000,0,0.0189000000,0.0004000000,-0.0004000000,0,1.44000000,0.09000000,-0.07000000,0,0.12846842,0.00802928,-0.00624499,0,4.28000000,0.35000000,-0.33000000,0,0.01346639,0.00110122,-0.00103830,0,Mass,0.000000,,,0,318.0000,16.0000,-16.0000,0,1035.01,29.07,-29.07,0,0,3.53000,0.22000,-0.22000,0,K7 V,4236.00,12.00,-12.00,0,0.580000,0.030000,-0.030000,0,0.620000,0.040000,-0.040000,0,-0.2900,0.0300,-0.0300,0,[Fe/H],4.719000,0.013000,-0.013000,0,23h27m05.23s,351.7717763,-01d17m07.24s,-1.2853435,29.66100000,0.05430000,-0.05410000,10.3700000,0.0300000,-0.0300000,7.1930000,0.0240000,-0.0240000,9.8377300,0.0004110,-0.0004110
GJ9827 c,GJ9827,1,3,Transit,2017,K2,0,3.64810300000,0.00001300000,-0.00001000000,0,0.0395000000,0.0009000000,-0.0009000000,0,1.13000000,0.07000000,-0.05000000,0,0.10081202,0.00624499,-0.00446071,0,1.86000000,0.37000000,-0.39000000,0,0.00585221,0.00116415,-0.00122708,0,Mass,0.000000,,,0,73.0000,3.7000,-3.7000,0,715.94,20.33,-20.33,0,0,1.06000,0.21000,-0.21000,0,K7 V,4236.00,12.00,-12.00,0,0.580000,0.030000,-0.030000,0,0.620000,0.040000,-0.040000,0,-0.2900,0.0300,-0.0300,0,[Fe/H],4.719000,0.013000,-0.013000,0,23h27m05.23s,351.7717763,-01d17m07.24s,-1.2853435,29.66100000,0.05430000,-0.05410000,10.3700000,0.0300000,-0.0300000,7.1930000,0.0240000,-0.0240000,9.8377300,0.0004110,-0.0004110
GJ9827 d,GJ9827,1,3,Transit,2017,K2,0,6.20183000000,0.00000300000,-0.00000300000,0,0.0530000000,0.0030000000,-0.0030000000,0,1.98000000,0.11000000,-0.10000000,0,0.17664407,0.00981356,-0.00892142,0,3.02000000,0.58000000,-0.57000000,0,0.00950198,0.00182488,-0.00179342,0,Mass,0.000000,,,0,34.9000,2.8000,-2.6000,0,675.00,14.00,-12.00,0,0,1.44000,0.27000,-0.27000,0,K7 V,4236.00,12.00,-12.00,0,0.580000,0.030000,-0.030000,0,0.620000,0.040000,-0.040000,0,-0.2900,0.0300,-0.0300,0,[Fe/H],4.700000,0.050000,-0.050000,0,23h27m05.23s,351.7717763,-01d17m07.24s,-1.2853435,29.66100000,0.05430000,-0.05410000,10.3700000,0.0300000,-0.0300000,7.1930000,0.0240000,-0.0240000,9.8377300,0.0004110,-0.0004110
GJ676 d,GJ676,2,4,Radial Velocity,2012,La Silla Observatory,0,3.60076000000,0.00019000000,-0.00020000000,0,0.0390000000,0.0010000000,-0.0010000000,0,1.78000000,,,0,0.15900000,,,0,3.81394088,0.31782841,-0.31782841,0,0.01200000,0.00100000,-0.00100000,0,Msini,0.192000,0.073000,-0.079000,0,,,,,,,,,0,2.20700,0.11500,-0.07900,0,M0,3734.00,181.00,-181.00,0,0.690000,0.070000,-0.070000,0,0.626000,0.063000,-0.063000,0,0.2300,0.1000,-0.1000,0,[Fe/H],4.620000,0.090000,-0.090000,0,17h30m10.77s,262.5448903,-51d38m16.00s,-51.6377777,16.02720000,0.01010000,-0.01010000,9.5800000,0.1000000,-0.1000000,5.8250000,0.0290000,-0.0290000,8.8651700,0.0005280,-0.0005280
GJ3942 b,GJ3942,1,1,Radial Velocity,2017,Roque de los Muchachos Observatory,0,6.90500000000,0.04000000000,-0.04000000000,0,0.0608000000,0.0068000000,-0.0068000000,0,2.57000000,,,0,0.22900000,,,0,7.14000000,0.59000000,-0.59000000,0,0.02246484,0.00185634,-0.00185634,0,Msini,0.121000,0.118000,-0.118000,0,,,,,590.00,,,0,0,3.29000,0.12000,-0.12000,0,M0,3867.00,69.00,-69.00,0,0.610000,0.060000,-0.060000,0,0.630000,0.070000,-0.070000,0,-0.0400,0.0900,-0.0900,0,[Fe/H],4.650000,0.060000,-0.060000,0,16h09m03.49s,242.2645452,+52d56m38.92s,52.9441443,16.92870000,0.00635000,-0.00635000,10.1660000,0.0350000,-0.0350000,6.3310000,0.0180000,-0.0180000,9.4076500,0.0005000,-0.0005000
HD181433 b,HD181433,1,3,Radial Velocity,2008,La Silla Observatory,0,9.37430000000,0.00190000000,-0.00190000000,0,0.0800000000,0.0000000000,0.0000000000,0,2.40000000,,,0,0.21400000,,,0,6.35660000,0.00000000,0.00000000,0,0.02000000,0.00000000,0.00000000,0,Msini,0.400000,0.060000,-0.060000,0,,,,,,,,,0,2.90000,0.20000,-0.20000,0,K3 IV,4918.00,15.00,-15.00,0,0.790000,0.010000,-0.010000,0,0.630000,0.070000,-0.070000,0,0.3800,,,0,[Fe/H],4.450000,0.040000,-0.040000,0,19h25m08.97s,291.2873731,-66d28m04.02s,-66.4677838,26.87620000,0.02250000,-0.02250000,8.4000000,0.0300000,-0.0300000,6.0940000,0.0230000,-0.0230000,8.0922800,0.0002740,-0.0002740
TOI1235 b,TOI1235,1,1,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),0,3.44471400000,0.00009000000,-0.00009000000,0,0.0384500000,0.0003700000,-0.0004000000,0,1.69000000,0.08000000,-0.08000000,0,0.15077196,0.00713713,-0.00713713,0,6.69000000,0.67000000,-0.69000000,0,0.02104909,0.00210806,-0.00217098,0,Mass,0.049000,0.072000,-0.035000,0,60.3000,1.6000,-1.5000,0,775.00,13.00,-13.00,0,0,3.87000,0.37000,-0.37000,0,M0.5 V,3997.00,51.00,-51.00,0,0.619000,0.019000,-0.019000,0,0.630000,0.024000,-0.024000,0,0.3300,0.1600,-0.1600,0,[Fe/H],4.640000,0.040000,-0.040000,0,10h08m52.38s,152.2182549,+69d16m35.83s,69.2766204,39.63450000,0.04780000,-0.04780000,11.4950000,0.0560000,-0.0560000,7.8930000,0.0230000,-0.0230000,10.8492000,0.0005190,-0.0005190
TOI3629 b,TOI3629,1,1,Transit,2022,Transiting Exoplanet Survey Satellite (TESS),0,3.93655100000,0.00000500000,-0.00000600000,0,0.0430000000,0.0020000000,-0.0020000000,0,8.29464572,0.22417961,-0.22417961,0,0.74000000,0.02000000,-0.02000000,0,82.63538582,6.35656814,-6.35656814,0,0.26000000,0.02000000,-0.02000000,0,Mass,0.050000,0.050000,-0.040000,0,39.0000,4.0000,-4.0000,0,690.00,20.00,-20.00,0,0,45.00000,4.00000,-4.00000,0,M1,3870.00,90.00,-90.00,0,0.600000,0.020000,-0.010000,0,0.630000,0.020000,-0.020000,0,0.4000,0.1000,-0.1000,0,[Fe/H],4.670000,0.050000,-0.050000,0,23h59m10.41s,359.7933851,+39d18m51.32s,39.3142556,130.09100000,0.54800000,-0.54500000,14.6390000,0.0610000,-0.0610000,10.5530000,0.0200000,-0.0200000,13.8375000,0.0004720,-0.0004720
TOI544 b,TOI544,1,2,Transit,2022,Transiting Exoplanet Survey Satellite (TESS),0,1.54835200000,0.00000200000,-0.00000200000,0,0.0225000000,0.0002000000,-0.0002000000,0,2.01800000,0.07600000,-0.07600000,0,0.18003421,0.00678028,-0.00678028,0,2.89000000,0.48000000,-0.48000000,0,0.00909296,0.00151025,-0.00151025,0,Mass,0.000000,,,0,240.1950,,,0,999.00,14.00,-14.00,0,0,2.17000,0.36000,-0.36000,0,,4169.00,70.00,-70.00,0,0.623000,0.012000,-0.012000,0,0.631000,0.018000,-0.018000,0,-0.1700,0.0900,-0.0900,0,[Fe/H],4.680000,0.120000,-0.120000,0,05h29m09.62s,82.2900716,-00d20m34.43s,-0.3428983,41.11660000,0.07360000,-0.07320000,10.7770000,0.0170000,-0.0170000,7.8000000,0.0200000,-0.0200000,10.4143000,0.0005900,-0.0005900
TOI2384 b,TOI2384,1,1,Transit,2024,Transiting Exoplanet Survey Satellite (TESS),0,2.13570304000,0.00000038000,-0.00000038000,0,0.0279300000,0.0002300000,-0.0002300000,0,11.48920522,0.23538859,-0.23538859,0,1.02500000,0.02100000,-0.02100000,0,624.85064816,18.75187601,-18.75187601,0,1.96600000,0.05900000,-0.05900000,0,Mass,0.000000,,,0,104.3000,2.4000,-2.4000,0,889.70,5.00,-5.00,0,0,419.00000,10.00000,-10.00000,0,,3943.00,14.00,-14.00,0,0.611300,0.008000,-0.008000,0,0.635000,0.016000,-0.016000,0,0.3320,0.0630,-0.0630,0,[Fe/H],4.660000,0.013000,-0.013000,0,02h24m37.48s,36.1561463,-65d00m00.70s,-65.0001957,191.51000000,2.06900000,-2.02600000,15.1030000,0.1370000,-0.1370000,11.1190000,0.0230000,-0.0230000,14.3985000,0.0011710,-0.0011710
TOI532 b,TOI532,1,1,Transit,2021,Transiting Exoplanet Survey Satellite (TESS),0,2.32665080000,0.00000300000,-0.00000300000,0,0.0296000000,0.0003500000,-0.0003500000,0,5.82000000,0.19000000,-0.19000000,0,0.51922652,0.01695069,-0.01695069,0,61.50000000,9.70000000,-9.30000000,0,0.19350064,0.03051961,-0.02926107,0,Mass,0.000000,,,0,94.1000,8.0000,-8.0000,0,867.00,18.00,-18.00,0,0,39.82000,6.15000,-5.98000,0,,3927.00,37.00,-37.00,0,0.612000,0.013000,-0.012000,0,0.639000,0.023000,-0.023000,0,0.3380,0.0720,-0.0660,0,[Fe/H],4.669000,0.018000,-0.017000,0,05h40m19.21s,85.0800537,+11d33m45.49s,11.5626373,135.04700000,0.54800000,-0.54800000,14.4130000,0.0060000,-0.0060000,10.5870000,0.0250000,-0.0250000,13.6645000,0.0004850,-0.0004850
TOI3757 b,TOI3757,1,1,Transit,2022,Transiting Exoplanet Survey Satellite (TESS),0,3.43875300000,0.00000400000,-0.00000400000,0,0.0384500000,0.0004300000,-0.0004300000,0,12.00000000,0.40000000,-0.50000000,0,1.07057014,0.03568567,-0.04460709,0,85.30000000,8.80000000,-8.70000000,0,0.26838381,0.02768790,-0.02737326,0,Mass,0.140000,0.060000,-0.060000,0,55.4000,3.8000,-3.8000,0,759.00,13.00,-13.00,0,0,49.24000,5.07000,-5.07000,0,M0 V,3913.00,56.00,-56.00,0,0.620000,0.010000,-0.010000,0,0.640000,0.020000,-0.020000,0,0.0000,0.2000,-0.2000,0,[Fe/H],4.680000,0.040000,-0.040000,0,06h04m00.87s,91.0036423,+55d01m11.93s,55.0199793,181.13900000,1.19400000,-1.17900000,14.8120000,0.0640000,-0.0640000,11.1520000,0.0200000,-0.0200000,14.1321000,0.0004420,-0.0004420
HATP54 b,HATP54,1,1,Transit,2015,HTNet,0,3.79984700000,0.00001400000,-0.00001400000,0,0.0411700000,0.0004300000,-0.0004300000,0,10.58129600,0.31385200,-0.31385200,0,0.94400000,0.02800000,-0.02800000,0,241.55080000,10.17056000,-10.17056000,0,0.76000000,0.03200000,-0.03200000,0,Mass,0.074000,,,1,88.6713,,,0,818.00,12.00,-12.00,0,0,132.60000,4.90000,-4.90000,0,K7,4390.00,50.00,-50.00,0,0.617000,0.013000,-0.013000,0,0.645000,0.020000,-0.020000,0,-0.1270,0.0800,-0.0800,0,[Fe/H],4.667000,0.012000,-0.012000,0,06h39m35.52s,99.8979924,+25d28m56.64s,25.4824005,143.65100000,0.58300000,-0.57900000,13.3980000,0.0690000,-0.0690000,10.3260000,0.0190000,-0.0190000,13.0172000,0.0010350,-0.0010350
TOI2379 b,TOI2379,1,1,Transit,2024,Transiting Exoplanet Survey Satellite (TESS),0,5.46938270000,0.00000230000,-0.00000230000,0,0.0526300000,0.0009100000,-0.0009100000,0,11.72459381,0.25780656,-0.25780656,0,1.04600000,0.02300000,-0.02300000,0,1830.69162432,63.56568140,-63.56568140,0,5.76000000,0.20000000,-0.20000000,0,Mass,0.342000,0.003900,-0.003900,0,25.3000,1.6000,-1.6000,0,624.00,12.00,-12.00,0,0,1002.50000,6.30000,-6.30000,0,,3707.00,58.00,-58.00,0,0.622000,0.011000,-0.011000,0,0.645000,0.033000,-0.033000,0,0.5010,0.0850,-0.0850,0,[Fe/H],4.653000,0.011000,-0.011000,0,23h52m22.09s,358.0920465,-53d02m35.36s,-53.0431560,211.24700000,1.08950000,-1.08950000,15.5480000,0.0690000,-0.0690000,11.4770000,0.0230000,-0.0230000,14.6601000,0.0003230,-0.0003230
TOI1728 b,TOI1728,1,1,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),0,3.49151000000,0.00006200000,-0.00005700000,0,0.0391000000,0.0009000000,-0.0009000000,0,5.05000000,0.16000000,-0.17000000,0,0.45053082,0.01427424,-0.01516638,0,26.78000000,5.43000000,-5.13000000,0,0.08425888,0.01708460,-0.01614070,0,Mass,0.057000,0.054000,-0.039000,0,57.7800,3.4800,-3.4800,0,767.00,8.00,-8.00,0,0,15.12000,3.04000,-2.87000,0,M0,3980.00,31.00,-32.00,0,0.624300,0.010000,-0.009700,0,0.646000,0.023000,-0.022000,0,0.2500,0.1000,-0.1000,0,[Fe/H],4.657000,0.017000,-0.017000,0,08h02m26.80s,120.6116787,+64d47m49.75s,64.7971531,60.79800000,0.13635000,-0.13635000,12.3900000,0.0550000,-0.0550000,8.8030010,0.0200000,-0.0200000,11.7294000,0.0004780,-0.0004780
HD7924 b,HD7924,1,3,Radial Velocity,2008,W. M. Keck Observatory,0,5.39792000000,0.00025000000,-0.00025000000,0,0.0600000000,0.0000000000,0.0000000000,0,2.40000000,,,0,0.21400000,,,0,6.35660000,0.00000000,0.00000000,0,0.02000000,0.00000000,0.00000000,0,Msini,0.060000,0.050000,-0.050000,0,113.7000,3.7000,-3.6000,0,825.90,6.60,-6.50,0,0,3.60000,0.20000,-0.20000,0,K0.5 V,5131.00,14.00,-14.00,0,0.780000,0.010000,-0.010000,0,0.650000,0.050000,-0.050000,0,-0.2100,,,0,[Fe/H],4.460000,0.030000,-0.030000,0,01h21m58.96s,20.4956562,+76d42m36.53s,76.7101475,16.99220000,0.00720000,-0.00720000,7.1789600,0.0230000,-0.0230000,5.1590000,0.0200000,-0.0200000,6.9251600,0.0001960,-0.0001960
TOI178 b,TOI178,1,6,Transit,2021,Transiting Exoplanet Survey Satellite (TESS),0,1.91455800000,0.00001800000,-0.00001800000,0,0.0260700000,0.0007800000,-0.0007800000,0,1.15200000,0.07300000,-0.07000000,0,0.10277456,0.00651262,-0.00624498,0,1.50000000,0.39000000,-0.44000000,0,0.00471950,0.00122707,-0.00138439,0,Mass,,,,,,,,,1040.00,22.00,-21.00,0,0,1.05000,0.25000,-0.30000,0,K,4316.00,70.00,-70.00,0,0.651000,0.011000,-0.011000,0,0.650000,0.027000,-0.029000,0,-0.2300,0.0500,-0.0500,0,[Fe/H],4.450000,0.150000,-0.150000,0,00h29m12.48s,7.3020115,-30d27m14.82s,-30.4541159,62.69900000,0.20740000,-0.20610000,11.9550000,0.0350000,-0.0350000,8.6560000,0.0210000,-0.0210000,11.1523000,0.0008900,-0.0008900
TOI178 c,TOI178,1,6,Transit,2021,Transiting Exoplanet Survey Satellite (TESS),0,3.23845000000,0.00002000000,-0.00001900000,0,0.0370000000,0.0011000000,-0.0011000000,0,1.66900000,0.11400000,-0.09900000,0,0.14889821,0.01017040,-0.00883219,0,4.77000000,0.55000000,-0.68000000,0,0.01500802,0.00173048,-0.00213951,0,Mass,,,,,97.6159,,,0,873.00,18.00,-18.00,0,0,2.77000,0.22000,-0.33000,0,K,4316.00,70.00,-70.00,0,0.651000,0.011000,-0.011000,0,0.650000,0.027000,-0.029000,0,-0.2300,0.0500,-0.0500,0,[Fe/H],4.450000,0.150000,-0.150000,0,00h29m12.48s,7.3020115,-30d27m14.82s,-30.4541159,62.69900000,0.20740000,-0.20610000,11.9550000,0.0350000,-0.0350000,8.6560000,0.0210000,-0.0210000,11.1523000,0.0008900,-0.0008900
TOI178 d,TOI178,1,6,Transit,2021,Transiting Exoplanet Survey Satellite (TESS),0,6.55770000000,0.00001600000,-0.00001600000,0,0.0592000000,0.0018000000,-0.0018000000,0,2.57200000,0.07500000,-0.07800000,0,0.22945847,0.00669105,-0.00695869,0,3.01000000,0.80000000,-1.03000000,0,0.00947047,0.00251707,-0.00324073,0,Mass,,,,,24.9125,,,0,690.00,14.00,-14.00,0,0,1.34000,0.31000,-0.39000,0,K,4316.00,70.00,-70.00,0,0.651000,0.011000,-0.011000,0,0.650000,0.027000,-0.029000,0,-0.2300,0.0500,-0.0500,0,[Fe/H],4.450000,0.150000,-0.150000,0,00h29m12.48s,7.3020115,-30d27m14.82s,-30.4541159,62.69900000,0.20740000,-0.20610000,11.9550000,0.0350000,-0.0350000,8.6560000,0.0210000,-0.0210000,11.1523000,0.0008900,-0.0008900
TOI178 e,TOI178,1,6,Transit,2021,Transiting Exoplanet Survey Satellite (TESS),0,9.96188100000,0.00004200000,-0.00004200000,0,0.0783000000,0.0023000000,-0.0024000000,0,2.20700000,0.08800000,-0.09000000,0,0.19689535,0.00785083,-0.00802926,0,3.86000000,1.25000000,-0.94000000,0,0.01214486,0.00393292,-0.00295756,0,Mass,,,,,21.8202,,,0,600.00,12.00,-12.00,0,0,1.62000,0.41000,-0.34000,0,K,4316.00,70.00,-70.00,0,0.651000,0.011000,-0.011000,0,0.650000,0.027000,-0.029000,0,-0.2300,0.0500,-0.0500,0,[Fe/H],4.450000,0.150000,-0.150000,0,00h29m12.48s,7.3020115,-30d27m14.82s,-30.4541159,62.69900000,0.20740000,-0.20610000,11.9550000,0.0350000,-0.0350000,8.6560000,0.0210000,-0.0210000,11.1523000,0.0008900,-0.0008900
Wendelstein1 b,Wendelstein1,1,1,Transit,2020,Haleakala Observatory,0,2.66341600000,0.00000100000,-0.00000100000,0,0.0282000000,0.0015000000,-0.0015000000,0,11.56096260,0.06837490,-0.06837490,0,1.03140000,0.00610000,-0.00610000,0,188.15536000,52.44195000,-41.00007000,0,0.59200000,0.16500000,-0.12900000,0,Mass,0.012000,,,1,113.6142,,,0,2198.00,,,1,0,115.56000,32.59000,-32.59000,0,K7 V,4251.00,175.00,-175.00,0,0.610000,0.090000,-0.090000,0,0.650000,0.100000,-0.100000,0,,,,,,4.548260,,,0,19h56m12.15s,299.0506412,+17d34m11.87s,17.5699627,305.30000000,3.00200000,-2.94500000,15.5640000,0.1370000,-0.1370000,12.1980000,0.0200000,-0.0200000,15.0324000,0.0004990,-0.0004990
HATS77 b,HATS77,1,1,Transit,2021,HATSouth,0,3.08762620000,0.00000160000,-0.00000160000,0,0.0360700000,0.0002500000,-0.0002500000,0,13.05846252,0.23538859,-0.23538859,0,1.16500000,0.02100000,-0.02100000,0,436.69623122,31.78284070,-23.51930212,0,1.37400000,0.10000000,-0.07400000,0,Mass,0.045000,,,1,78.3700,2.1650,-2.1650,0,828.30,5.90,-5.90,0,0,253.00000,63.00000,-63.00000,0,,4071.00,13.00,-13.00,0,0.642800,0.006600,-0.006600,0,0.655000,0.014000,-0.014000,0,0.2530,0.0390,-0.0390,0,[Fe/H],4.638000,0.014000,-0.014000,0,09h59m17.68s,149.8236672,-27d23m34.14s,-27.3928174,436.17600000,10.91000000,-10.40000000,16.1950000,0.2290000,-0.2290000,12.9340000,0.0320000,-0.0320000,15.7364000,0.0011410,-0.0011410
K239 b,K239,1,1,Transit,2016,K2,0,4.60543000000,0.00046000000,-0.00046000000,0,0.0570800000,0.0009800000,-0.0009800000,0,6.27704000,1.68135000,-1.68135000,0,0.56000000,0.15000000,-0.15000000,0,28.60470000,15.89150000,-15.89150000,0,0.09000000,0.05000000,-0.05000000,0,Mass,0.000000,,,0,1356.0000,175.0000,-175.0000,0,1670.00,54.00,-54.00,0,0,14.40000,2.60000,-2.60000,0,,4881.00,20.00,-20.00,0,2.970000,0.770000,-0.770000,0,0.660000,0.560000,-0.560000,0,0.3200,,,0,[Fe/H],3.440000,0.070000,-0.070000,0,22h33m28.37s,338.3682095,-09d01m22.59s,-9.0229405,307.47000000,4.65600000,-4.65600000,10.8310000,0.0250000,-0.0250000,8.5160000,0.0240000,-0.0240000,10.5959000,0.0005210,-0.0005210
